source_db_id,n_workchains,n_finished,n_finished_ok,n_finished_with_energy,max_submitted_kindex,medium_kindex,well_kindex,ultra_kindex,ultra_converged,max_finished_kindex,ultra_k_mesh,ultra_energy_per_atom,ultra_oscillation_meV_per_atom,ultra_pk
1539224,12,12,12,12,11,4.0,6.0,8.0,True,11.0,"[3, 3, 5]",-2555.837594262,0.880881999819394,23635.0
1539479,18,18,18,18,17,11.0,14.0,15.0,True,17.0,"[11, 11, 6]",-2732.23638346525,0.8564347499486757,23840.0
1539514,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[2, 2, 3]",-1774.3264371717855,0.26610357167555776,23902.0
1540040,13,13,13,13,12,5.0,6.0,10.0,True,12.0,"[8, 8, 4]",-2113.320835398025,0.6844045001344057,24060.0
15405,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[2, 2, 2]",-479.79453873091177,0.3745813235127571,24127.0
1540505,6,6,6,6,5,3.0,3.0,3.0,True,5.0,"[3, 3, 2]",-777.3667613770714,0.5279153929222957,24201.0
154103,11,11,11,11,10,5.0,6.0,8.0,True,10.0,"[3, 6, 2]",-643.2067887491501,0.41002469993145496,24314.0
15413,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[2, 1, 2]",-186.5971919240357,0.01601676785867312,24370.0
1543136,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-550.485817878125,0.45701085002747277,24413.0
1543137,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[5, 5, 5]",-286.6815791771522,0.11291100003063548,24501.0
1543138,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[5, 5, 5]",-277.7839839688261,0.15672169564595606,24585.0
1543140,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[5, 5, 5]",-521.1056155988913,0.029227282652755093,24670.0
1543916,15,15,15,15,14,6.0,6.0,11.0,True,14.0,"[5, 5, 8]",-2175.83290692375,0.7800956664141268,24833.0
1543917,17,17,17,17,16,6.0,8.0,13.0,True,16.0,"[5, 5, 10]",-2156.2412056950834,0.69776374994035,25042.0
1545073,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[2, 2, 2]",-1296.232589757393,0.17593739266885677,25124.0
1546185,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[3, 3, 3]",-1064.0867873919,0.12384880005811283,25182.0
1546777,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[2, 2, 2]",-388.30524718430763,0.17356238470256358,25251.0
1547868,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[3, 3, 1]",-502.18794147125,0.2464075000716548,25313.0
154806,4,4,4,4,3,0.0,0.0,1.0,True,3.0,"[1, 2, 1]",-1393.5859732462307,0.011293499937892193,25367.0
1549041,6,6,6,6,5,1.0,3.0,3.0,True,5.0,"[3, 3, 2]",-2227.6915090372145,0.29863599957025144,25460.0
1550317,6,6,6,6,5,3.0,3.0,3.0,True,5.0,"[3, 3, 2]",-681.3827319491928,0.2668842071216204,25527.0
155198,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 1]",-840.8199150399688,0.9492246562103901,25588.0
155235,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-714.0671346728809,0.05441535711270262,25826.0
155516,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[2, 3, 2]",-771.508712290125,0.28509812500487897,25910.0
155689,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[2, 1, 2]",-485.2777524205,0.24571288463448582,25974.0
155703,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[2, 1, 2]",-123.98034532990751,0.6897687174785005,26030.0
155734,9,9,9,9,8,2.0,2.0,5.0,True,8.0,"[3, 3, 2]",-1142.8826900194001,0.08052309976847027,26130.0
155852,6,6,6,6,5,1.0,3.0,3.0,True,5.0,"[2, 2, 3]",-1680.79382775098,0.3106338999714353,26186.0
156131,21,21,21,21,20,10.0,11.0,17.0,True,20.0,"[9, 8, 3]",-1163.306965919125,0.2620579250560695,26416.0
156311,7,7,7,7,6,4.0,4.0,4.0,True,6.0,"[2, 3, 2]",-74.16240357618572,0.803597721414917,26509.0
156313,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[2, 2, 2]",-170.713101317225,0.605312289280846,26574.0
156314,7,7,7,7,6,3.0,4.0,4.0,True,6.0,"[3, 3, 1]",-170.71092353469288,0.7942641857141552,26652.0
156315,7,7,7,7,6,3.0,4.0,4.0,True,6.0,"[3, 3, 1]",-153.4763712114143,0.24938878212310556,26749.0
156339,9,9,9,9,8,5.0,5.0,6.0,True,8.0,"[2, 3, 4]",-1200.98486522225,0.6022872858011397,26859.0
156368,6,6,6,6,5,1.0,2.0,3.0,True,5.0,"[4, 4, 4]",-2153.1182873245907,0.5676030450558756,26931.0
15637,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[4, 4, 4]",-1499.5145885091429,0.37588400005006406,27005.0
156386,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[2, 4, 1]",-905.2583031954583,0.04301441674670059,27090.0
156818,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[4, 2, 1]",-704.44064578075,0.20810387502478989,27176.0
157302,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[2, 2, 2]",-513.1188069234,0.19132739998894976,27253.0
157574,8,8,8,8,7,5.0,5.0,5.0,True,7.0,"[4, 4, 3]",-816.1463899249625,0.1682087624885753,27342.0
157763,17,17,17,17,16,6.0,7.0,14.0,True,16.0,"[13, 13, 3]",-775.7022155127125,0.2842554999915592,27534.0
157860,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[5, 5, 1]",-751.74746165045,0.19067847506448743,27627.0
157929,18,18,18,18,17,8.0,10.0,13.0,True,17.0,"[4, 7, 5]",-1538.30830689405,0.9985256999698322,27815.0
15805,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[2, 2, 2]",-616.4739874660501,0.8513205249300881,27918.0
15809,6,6,6,6,5,1.0,1.0,3.0,True,5.0,"[4, 4, 4]",-2290.407472367643,0.16696771399438148,27992.0
15810,5,5,5,5,4,1.0,2.0,2.0,True,4.0,"[3, 3, 3]",-2459.7398744232855,0.2705442857404705,28058.0
15844,8,8,8,8,7,1.0,2.0,2.0,True,7.0,"[2, 2, 2]",-1361.7680998910469,0.24525406251996174,28114.0
158915,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 1, 1]",-595.4572944680167,0.7402821332789244,28198.0
158949,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[2, 1, 2]",-308.57118503338637,0.6036284318042817,28261.0
159001,5,5,5,5,4,1.0,2.0,2.0,True,4.0,"[3, 3, 1]",-789.6130791089375,0.4856354374851435,28324.0
159002,5,5,5,5,4,1.0,2.0,2.0,True,4.0,"[3, 3, 1]",-779.5726289604376,0.41772987492549873,28387.0
159003,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[3, 3, 1]",-767.0913281573125,0.3208251562227815,28453.0
15902,15,15,15,15,14,8.0,10.0,12.0,True,14.0,"[5, 4, 6]",-4531.994891180833,0.1928396668517962,28643.0
159177,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[3, 2, 2]",-459.59063411983334,0.13450410000359625,28737.0
159250,10,10,10,10,9,6.0,6.0,7.0,True,9.0,"[7, 7, 2]",-1179.588522252675,0.525970775015594,28876.0
159413,14,14,14,14,13,7.0,7.0,11.0,True,13.0,"[12, 12, 1]",-514.2680650578077,0.4684505769319003,29073.0
15942,10,10,10,10,9,5.0,5.0,7.0,True,9.0,"[6, 6, 3]",-931.2211953845555,0.13031727758061606,29192.0
159452,8,8,8,8,7,3.0,4.0,5.0,True,7.0,"[3, 3, 2]",-417.9028919063857,0.2108560928490988,29287.0
159453,14,14,14,14,13,5.0,7.0,10.0,True,13.0,"[5, 5, 3]",-417.5837393603929,0.5423264285013829,29459.0
159550,6,6,6,6,5,1.0,2.0,3.0,True,5.0,"[2, 2, 2]",-616.481337431075,0.6898250500171343,29542.0
159566,6,6,6,6,5,1.0,1.0,3.0,True,5.0,"[2, 2, 2]",-616.4760153682499,0.7607841750996158,29617.0
159797,7,7,7,7,6,2.0,3.0,4.0,True,6.0,"[5, 5, 5]",-1609.4200737770452,0.8350844545930158,29713.0
160088,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-1558.2573227848634,0.42912131834782485,29770.0
160103,11,11,11,11,10,5.0,6.0,8.0,True,10.0,"[6, 6, 4]",-659.1241548264167,0.2621723499487416,29911.0
160107,16,16,16,16,15,7.0,7.0,13.0,True,15.0,"[4, 7, 5]",-523.3919892438125,0.2774771249960395,30095.0
16028,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[3, 3, 1]",-736.49928309475,0.3826726665465685,30160.0
160378,20,20,20,20,19,10.0,10.0,15.0,True,19.0,"[14, 14, 3]",-714.6100771791876,0.5007203874356492,30389.0
160379,15,15,14,14,14,8.0,10.0,12.0,True,14.0,"[11, 11, 3]",-1218.3285569936374,0.5987132626614766,30601.0
160381,20,20,20,20,19,9.0,11.0,16.0,True,19.0,"[15, 15, 3]",-1111.7933997499624,0.919454399991082,30841.0
16055,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 1, 1]",-211.75254319265383,0.4393842307877094,30917.0
160637,6,6,6,6,5,3.0,3.0,3.0,True,5.0,"[3, 3, 2]",-2123.4832381005936,0.3228700315958122,30993.0
160639,8,8,8,8,7,4.0,4.0,5.0,True,7.0,"[2, 3, 3]",-2123.4858871544375,0.13541406269723666,31110.0
160915,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[3, 3, 2]",-1392.3985591423464,0.44908042332281184,31181.0
160917,6,6,6,6,5,1.0,1.0,3.0,True,5.0,"[3, 3, 2]",-1392.4148284568846,0.5639297305606306,31261.0
160938,8,8,8,8,7,2.0,5.0,5.0,True,7.0,"[5, 5, 2]",-3324.2785080317917,0.552176208657329,31362.0
161057,8,8,8,8,7,3.0,4.0,5.0,True,7.0,"[5, 5, 2]",-506.6044428878714,0.33727223569712805,31472.0
161062,9,9,9,9,8,4.0,5.0,6.0,True,8.0,"[6, 6, 2]",-295.91139629613997,0.4338712100206976,31600.0
161099,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[5, 5, 5]",-1270.3921208109546,0.30914227272660355,31681.0
161105,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[5, 5, 5]",-1191.0012552602273,0.5753672271566757,31861.0
161158,16,16,16,16,15,5.0,5.0,13.0,True,15.0,"[6, 4, 6]",-3311.7177993933847,0.5453051539916487,32082.0
161368,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[1, 1, 2]",-892.7941354928158,0.15098676317393256,32133.0
161369,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[1, 1, 2]",-1205.4276533924738,0.7994029472229158,32187.0
161371,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[1, 1, 2]",-1199.0682429573685,0.6454644474160887,32246.0
161379,10,10,10,10,9,4.0,6.0,7.0,True,9.0,"[5, 5, 4]",-816.2548962399875,0.3549942999825362,32363.0
161380,19,19,19,19,18,6.0,8.0,16.0,True,18.0,"[14, 14, 4]",-816.254505967375,0.5745019750520441,1934390.0
161381,15,15,15,15,14,6.0,8.0,10.0,True,14.0,"[9, 9, 3]",-735.910307049075,0.8967522500142877,32762.0
161494,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[1, 2, 2]",-265.91985529045,0.5972399499682979,32870.0
161496,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[1, 2, 2]",-265.919860579075,0.5982064250247277,32918.0
161497,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[1, 2, 2]",-265.919918049075,0.598533124957612,33006.0
16152,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[1, 2, 1]",-277.210721786675,0.931534350002039,33076.0
161588,16,16,16,16,15,7.0,7.0,13.0,True,15.0,"[13, 13, 2]",-435.1338391240111,0.6677880833763084,33325.0
161790,7,7,7,7,6,2.0,3.0,4.0,True,6.0,"[3, 2, 2]",-296.140382279925,0.09736329997167559,33422.0
161824,11,11,11,11,10,5.0,5.0,8.0,True,10.0,"[3, 4, 4]",-801.79906571165,0.16410955004175776,33578.0
161959,9,9,9,9,8,2.0,3.0,5.0,True,8.0,"[4, 4, 3]",-1276.3670078707,0.6962182999359356,33685.0
162238,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[2, 2, 3]",-1590.6141685664168,0.11052800005018071,33787.0
162252,10,10,10,10,9,5.0,5.0,7.0,True,9.0,"[6, 6, 3]",-1100.5327508422001,0.3323761998217378,33960.0
162274,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[3, 3, 3]",-2815.147726052429,0.7294771426131774,34030.0
162275,6,6,6,6,5,2.0,3.0,3.0,True,5.0,"[4, 4, 4]",-2106.598752151964,0.300140678518801,34119.0
162277,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[5, 5, 5]",-2436.6198685885356,0.2736175715654099,34209.0
16229,6,6,6,6,5,3.0,3.0,3.0,True,5.0,"[2, 2, 2]",-284.43965195764997,0.4109556450657692,34297.0
162461,16,16,16,16,15,7.0,8.0,13.0,True,15.0,"[12, 12, 3]",-884.3455560349875,0.6166982750528405,34533.0
162625,5,5,5,5,4,0.0,1.0,2.0,True,4.0,"[2, 2, 2]",-338.65354629844444,0.007792694418640167,34600.0
162770,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[3, 3, 1]",-124.09590737350833,0.3004221466653689,34706.0
162771,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[2, 3, 2]",-124.09520145881334,0.9307304933372507,34833.0
162773,6,6,6,6,5,1.0,2.0,3.0,True,5.0,"[3, 3, 2]",-124.09209642178332,0.06781012332623959,34924.0
162775,8,8,8,8,7,3.0,4.0,5.0,True,7.0,"[2, 3, 3]",-124.087857505695,0.4387872299957962,35075.0
162796,8,8,8,8,7,4.0,4.0,5.0,True,7.0,"[5, 5, 2]",-744.21345030416,0.796811699956379,35213.0
162797,7,7,7,7,6,2.0,4.0,4.0,True,6.0,"[4, 4, 2]",-744.11530395518,0.8273670899825447,35335.0
162898,20,20,20,20,19,9.0,13.0,17.0,True,19.0,"[12, 12, 7]",-2651.364725519,0.10021949992733425,35643.0
162930,8,8,8,8,7,4.0,4.0,5.0,True,7.0,"[3, 2, 3]",-764.2393353917499,0.6244072000072265,35777.0
162987,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[2, 2, 2]",-411.8938636625883,0.022616764738359052,35989.0
163001,4,4,4,4,3,0.0,1.0,1.0,True,3.0,"[2, 1, 1]",-460.26529623081666,0.11526925004545774,36066.0
163002,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[1, 2, 2]",-174.9907081671075,0.24879378000264296,36144.0
163005,6,6,6,6,5,1.0,2.0,3.0,True,5.0,"[2, 2, 2]",-179.95228993393684,0.010221236834695446,36226.0
163023,3,3,3,3,2,0.0,0.0,0.0,True,2.0,"[1, 1, 1]",-482.35088894862906,0.5160142741829077,36286.0
163079,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[1, 2, 1]",-357.02508144096663,0.016541683351078973,36354.0
163134,18,18,18,18,17,7.0,8.0,15.0,True,17.0,"[7, 5, 6]",-2933.2785157424996,0.4113792138014105,36592.0
163376,6,6,6,6,5,3.0,3.0,3.0,True,5.0,"[3, 3, 2]",-195.57730880935,0.29529324166333026,36686.0
163480,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 1]",-121.8387639228,0.7560508454673709,36760.0
163503,20,20,20,20,19,10.0,13.0,16.0,True,19.0,"[15, 15, 3]",-1149.9696357579126,0.9821850876505778,37081.0
163509,18,18,18,18,17,11.0,11.0,15.0,True,17.0,"[14, 14, 3]",-1377.801043513625,0.526810875044248,37922.0
163817,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[3, 3, 3]",-983.1994060059546,0.07423500017011975,38326.0
163892,6,6,6,6,5,1.0,1.0,3.0,True,5.0,"[2, 2, 2]",-616.476042145,0.7577780251040167,38521.0
163947,9,9,9,9,8,2.0,2.0,5.0,True,8.0,"[3, 2, 3]",-691.437345984375,0.6650076500136493,38791.0
16399,4,4,4,4,3,0.0,1.0,1.0,True,3.0,"[2, 1, 1]",-708.5168468997273,0.8341005454894912,38932.0
1640,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[2, 2, 2]",-409.6218306834483,0.09524362070578718,39067.0
164027,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[3, 3, 3]",-754.5282383691818,0.14412859081858187,39203.0
164050,6,6,6,6,5,2.0,3.0,3.0,True,5.0,"[2, 2, 2]",-208.82119656405715,0.5749890999879881,39357.0
164058,6,6,6,6,5,1.0,2.0,3.0,True,5.0,"[4, 4, 4]",-2099.039182936179,0.17783203520593815,39487.0
16458,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[2, 2, 2]",-424.40524325682725,0.03909200455609607,39618.0
164812,9,9,9,9,8,5.0,5.0,6.0,True,8.0,"[3, 3, 3]",-495.7201982819625,0.18979267503027586,39794.0
165077,8,8,8,8,7,2.0,2.0,3.0,True,7.0,"[4, 4, 4]",-1514.4099454192144,0.4350117501417117,39942.0
165101,19,19,19,19,18,8.0,8.0,16.0,True,18.0,"[15, 15, 3]",-1088.3887281081625,0.5390228750457027,40297.0
165258,6,6,6,6,5,1.0,1.0,3.0,True,5.0,"[2, 2, 3]",-1851.6496882981667,0.0677647917655122,40424.0
165313,7,7,7,7,6,2.0,3.0,4.0,True,6.0,"[3, 2, 2]",-2197.7051677766667,0.21766769987152657,40605.0
165344,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[4, 4, 4]",-1143.8272142855833,0.35066795840066334,40735.0
165346,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[4, 4, 2]",-1322.2047770916904,0.8651018331420346,40870.0
165459,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[4, 4, 4]",-2884.4402462982307,0.22060142282498418,40973.0
16550,10,10,10,10,9,4.0,5.0,7.0,True,9.0,"[6, 6, 3]",-3536.933982829,0.7679026666664868,41174.0
165614,6,6,6,6,5,2.0,3.0,3.0,True,5.0,"[3, 3, 2]",-1512.2114565572895,0.18411992095934693,41327.0
16581,8,8,8,8,7,1.0,2.0,5.0,True,7.0,"[2, 3, 3]",-1009.5714870101071,0.17636642860452412,41478.0
165890,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[2, 3, 2]",-371.62923143389287,0.5601838213920018,41611.0
165987,8,8,8,8,7,4.0,4.0,5.0,True,7.0,"[3, 4, 1]",-250.81103103301072,0.27079838216081953,41764.0
166171,14,14,14,14,13,6.0,7.0,10.0,True,13.0,"[4, 6, 3]",-1733.2060076003334,0.27674391662912967,42089.0
166436,6,6,6,6,5,2.0,3.0,3.0,True,5.0,"[3, 3, 2]",-588.566606182725,0.7672324916256912,42175.0
166465,34,34,34,34,33,23.0,26.0,31.0,True,33.0,"[10, 8, 16]",-1524.0107304489666,0.4947668167005759,42899.0
166545,8,8,8,8,7,2.0,2.0,3.0,True,7.0,"[4, 4, 4]",-2045.1986650099543,0.0500859089243022,46961.0
166566,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[5, 5, 5]",-1190.3733219429998,0.3840219544599677,47028.0
166589,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[2, 1, 2]",-624.6731441675184,0.8889819258683929,47076.0
166623,7,7,7,7,6,2.0,2.0,3.0,True,6.0,"[2, 2, 3]",-718.6724434611666,0.9737843889752185,47137.0
166814,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[4, 4, 4]",-2862.918249029072,0.4001342140327324,47210.0
166847,12,12,12,12,11,6.0,6.0,9.0,True,11.0,"[4, 5, 3]",-1248.0111394445833,0.21910250006840215,47331.0
166849,6,6,6,6,5,3.0,3.0,3.0,True,5.0,"[2, 2, 2]",-1248.0178913327222,0.8956921667504503,47394.0
166949,4,4,4,4,3,0.0,0.0,1.0,True,3.0,"[2, 1, 1]",-841.136702683125,0.5773969062374817,47433.0
167163,8,8,8,8,7,3.0,3.0,5.0,True,7.0,"[4, 4, 3]",-1804.3252058819376,0.37305787509467336,47514.0
167189,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[2, 1, 2]",-1897.7470090628572,0.5087065355837694,47565.0
167190,8,8,8,8,7,2.0,3.0,5.0,True,7.0,"[2, 3, 3]",-1897.7909750982144,0.20975157144675904,47646.0
167192,8,8,8,8,7,3.0,4.0,5.0,True,7.0,"[3, 3, 2]",-1897.7178775294285,0.21947975028524525,47727.0
16729,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 1]",-816.41153041875,0.7117030625067855,47770.0
16752,6,6,6,6,5,2.0,3.0,3.0,True,5.0,"[2, 2, 3]",-210.61381895798928,0.8200676642786675,47829.0
167545,6,6,6,6,5,2.0,3.0,3.0,True,5.0,"[3, 2, 1]",-448.512651028875,0.36631530355180075,47899.0
167625,15,15,15,15,14,9.0,9.0,12.0,True,14.0,"[5, 5, 9]",-2440.828646497111,0.37564166632364504,48066.0
167651,14,14,14,14,13,7.0,7.0,11.0,True,13.0,"[10, 10, 3]",-2899.037577826375,0.6299082501755038,48210.0
167656,13,13,13,13,12,8.0,8.0,10.0,True,12.0,"[9, 9, 3]",-1728.689543875625,0.4336086251441884,48343.0
167659,14,14,14,14,13,7.0,7.0,11.0,True,13.0,"[10, 10, 3]",-1157.8340333653334,0.6874452501506312,48499.0
167672,7,7,7,7,6,3.0,4.0,4.0,True,6.0,"[4, 4, 2]",-171.09733834316665,0.9457487166457668,48578.0
167735,13,13,13,13,12,8.0,10.0,10.0,True,12.0,"[9, 9, 3]",-446.67699482512,0.4444935299829922,48713.0
167832,11,11,11,11,10,6.0,6.0,8.0,True,10.0,"[6, 6, 4]",-3332.9912620535,0.33129824987554457,48828.0
167833,5,5,5,5,4,1.0,2.0,2.0,True,4.0,"[3, 3, 3]",-2754.1109358145,0.19969087497884175,48882.0
16799,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[4, 4, 4]",-227.57909214187998,0.6082445750053012,48944.0
168179,18,18,18,18,17,9.0,12.0,15.0,True,17.0,"[11, 11, 6]",-439.981323857,0.8961519600347856,49137.0
168207,6,6,6,6,5,3.0,3.0,3.0,True,5.0,"[2, 2, 2]",-110.49051459976249,0.4922891458392087,49201.0
168229,28,28,28,28,27,11.0,16.0,24.0,True,27.0,"[3, 12, 12]",-248.42401865510502,0.9690088049865153,49476.0
168230,25,25,25,25,24,13.0,15.0,22.0,True,24.0,"[3, 12, 10]",-248.23175146114,0.6916001200067967,49750.0
168231,24,24,24,24,23,7.0,14.0,21.0,True,23.0,"[11, 10, 3]",-248.61946048987502,0.7363100749842033,50000.0
168232,13,13,13,13,12,7.0,7.0,10.0,True,12.0,"[6, 5, 2]",-209.86617927092917,0.46562504584812814,50144.0
168233,28,28,28,28,27,12.0,13.0,24.0,True,27.0,"[3, 12, 12]",-209.71687647445415,0.7675590125018061,50428.0
168275,7,7,6,6,6,4.0,4.0,4.0,True,6.0,"[4, 4, 2]",-1198.0323009106,0.7749717499336839,50479.0
168276,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[2, 2, 3]",-1198.0882296170498,0.2517203752177011,50550.0
168280,12,12,12,12,11,8.0,8.0,9.0,True,11.0,"[8, 8, 3]",-1026.0431555021667,0.3780896665830369,50675.0
168286,12,12,12,12,11,6.0,7.0,9.0,True,11.0,"[7, 7, 4]",-1766.1452363643332,0.8912021667129011,50804.0
168288,20,20,20,20,19,9.0,14.0,17.0,True,19.0,"[15, 15, 4]",-1597.1781915904,0.4128351499730343,51010.0
168349,12,12,12,12,11,7.0,8.0,9.0,True,11.0,"[7, 7, 4]",-2231.968663542825,0.4632798500097124,51137.0
168369,23,23,23,23,22,16.0,18.0,20.0,True,22.0,"[15, 15, 7]",-1097.064786514075,0.2652903749549296,51372.0
168408,8,8,8,8,7,2.0,3.0,5.0,True,7.0,"[3, 3, 2]",-363.3927694545625,0.0653501750207397,51456.0
168411,8,8,8,8,7,4.0,4.0,5.0,True,7.0,"[3, 3, 2]",-347.51269094632084,0.681081341610934,51540.0
168412,11,11,11,11,10,5.0,5.0,8.0,True,10.0,"[3, 5, 3]",-347.5055984437375,0.6954598750326113,51656.0
16851,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[3, 3, 3]",-1257.21934177375,0.04303344985601143,51709.0
168575,5,5,5,5,4,0.0,0.0,2.0,True,4.0,"[2, 2, 2]",-202.3095726931625,0.004361479170711391,51760.0
168623,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[2, 2, 2]",-390.69308129088887,0.11220491666108501,51826.0
168716,8,8,8,8,7,2.0,3.0,4.0,True,7.0,"[2, 2, 3]",-383.32250963725,0.7787665700220714,51900.0
168791,9,9,9,9,8,4.0,4.0,6.0,True,8.0,"[2, 4, 3]",-172.10889099408126,0.21797301249648626,52005.0
168802,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[2, 3, 2]",-56.51131974754167,0.10420995417348422,52076.0
168811,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[3, 3, 3]",-1160.69969669115,0.051679550097105675,52127.0
168813,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-1160.719662227075,0.04987127476852038,52168.0
168815,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[1, 3, 3]",-1160.74518316355,0.988886650020504,52242.0
168909,8,8,8,8,7,3.0,4.0,5.0,True,7.0,"[3, 3, 4]",-709.0224974808364,0.4713016727464492,52323.0
168950,9,9,9,9,8,4.0,4.0,6.0,True,8.0,"[5, 5, 3]",-1335.6286926250334,0.7684258332574245,52422.0
169044,12,12,12,12,11,7.0,9.0,9.0,True,11.0,"[9, 9, 2]",-923.2786472571875,0.4521154374970138,52546.0
169045,12,12,12,12,11,6.0,6.0,9.0,True,11.0,"[10, 10, 1]",-922.64597345525,0.40338506244097516,52673.0
169387,20,20,20,20,19,10.0,13.0,15.0,True,19.0,"[6, 6, 11]",-11044.60614030925,0.8595449999120319,52875.0
169388,8,8,8,8,7,3.0,4.0,4.0,True,7.0,"[4, 4, 2]",-11044.60620328125,0.8863165639922954,52970.0
169391,17,17,17,17,16,4.0,5.0,14.0,True,16.0,"[5, 6, 6]",-11044.601933369062,0.5931550003879238,1934500.0
169392,9,9,9,9,8,2.0,4.0,6.0,True,8.0,"[3, 3, 5]",-11044.603790942812,0.5541306254599476,53219.0
169435,9,9,9,9,8,3.0,5.0,6.0,True,8.0,"[4, 4, 4]",-2594.3142178870557,0.8328386661560216,53321.0
169492,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[3, 2, 2]",-823.3614399285,0.724725899999612,53393.0
169571,14,14,14,14,13,7.0,7.0,10.0,True,13.0,"[5, 4, 4]",-1720.8006474640833,0.9358147499369807,53525.0
169577,15,15,15,15,14,6.0,9.0,11.0,True,14.0,"[9, 9, 4]",-1720.1738921306667,0.9462350001285813,53653.0
169671,6,6,6,6,5,1.0,1.0,3.0,True,5.0,"[2, 2, 3]",-1398.1988404705833,0.4349422918039636,53729.0
169706,7,7,7,7,6,2.0,4.0,4.0,True,6.0,"[3, 2, 2]",-389.2276022024167,0.2603454291261187,53811.0
169707,7,7,7,7,6,3.0,3.0,3.0,True,6.0,"[3, 3, 2]",-389.2280258794167,0.9273808082639334,53879.0
169712,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[3, 3, 2]",-462.8851818310167,0.3611878915990019,53951.0
170013,5,5,5,5,4,1.0,2.0,2.0,True,4.0,"[2, 1, 2]",-399.81830569494116,0.589922794119957,54002.0
